,sample_id,loc,blg,code,area_m2,area_ft2,net_conditioned_area_m2,net_conditioned_area_ft2,heating_elec,heating_ng,cooling_elec,cooling_ng,interior_lighting_elec,interior_lighting_ng,exterior_lighting_elec,exterior_lighting_ng,interior_equipment_elec,interior_equipment_ng,exterior_equipment_elec,exterior_equipment_ng,fans_elec,fans_ng,pumps_elec,pumps_ng,heat_rejection_elec,heat_rejection_ng,humidification_elec,humidification_ng,heat_recovery_elec,heat_recovery_ng,water_systems_elec,water_systems_ng,refrigeration_elec,refrigeration_ng,generators_elec,generators_ng,total_eui_elec_gj_m2,total_eui_elec_kbtu_ft2,total_eui_ng_gj_m2,total_eui_ng_kbtu_ft2
0,87,6A,RetailStripmall,2009 RetailStripmall,3306.74,35593.41869,3306.74,35593.41869,0,748.68,172.07,0,898.72,0,73.83,0,71.68,0,0,0,1045.38,0,0,0,0,0,0,0,49.74,0,66.59,0,0,0,0,0,0.7191433255,63.32428481,0.2264103014,19.93659665
1,55,6A,RetailStripmall,2009 RetailStripmall,3306.74,35593.41869,3306.74,35593.41869,0,956.42,135.83,0,898.72,0,73.83,0,71.68,0,0,0,538.96,0,0,0,0,0,0,0,50.48,0,66.61,0,0,0,0,0,0.5552628873,48.89376565,0.2892335049,25.46850425
2,53,6A,RetailStripmall,2009 RetailStripmall,3306.74,35593.41869,3306.74,35593.41869,0,972.1,135.83,0,898.72,0,73.83,0,71.68,0,0,0,538.96,0,0,0,0,0,0,0,50.48,0,66.61,0,0,0,0,0,0.5552628873,48.89376565,0.2939753352,25.88604691
3,104,6A,RetailStripmall,2009 RetailStripmall,3306.74,35593.41869,3306.74,35593.41869,0,972.1,135.83,0,898.72,0,73.83,0,71.68,0,0,0,538.96,0,0,0,0,0,0,0,50.48,0,65.11,0,0,0,0,0,0.5548092683,48.85382215,0.2939753352,25.88604691
4,5,6A,RetailStripmall,2009 RetailStripmall,3306.74,35593.41869,3306.74,35593.41869,0,935.49,145.36,0,898.72,0,73.83,0,71.68,0,0,0,552.15,0,0,0,0,0,0,0,50.35,0,66.61,0,0,0,0,0,0.5620913649,49.49504838,0.2829040082,24.91115937
5,7,6A,RetailStripmall,2009 RetailStripmall,3306.74,35593.41869,3306.74,35593.41869,0,972.1,135.83,0,898.72,0,73.83,0,71.68,0,0,0,538.96,0,0,0,0,0,0,0,50.48,0,66.61,0,0,0,0,0,0.5552628873,48.89376565,0.2939753352,25.88604691
6,28,6A,RetailStripmall,2009 RetailStripmall,3306.74,35593.41869,3306.74,35593.41869,0,1133.32,148.74,0,898.72,0,73.83,0,71.68,0,0,0,694.21,0,0,0,0,0,0,0,50.45,0,66.62,0,0,0,0,0,0.6061075258,53.37089873,0.3427303024,30.17917363
7,61,6A,RetailStripmall,2009 RetailStripmall,3306.74,35593.41869,3306.74,35593.41869,0,910.23,145.13,0,898.72,0,73.83,0,71.68,0,0,0,652.24,0,0,0,0,0,0,0,50.31,0,66.61,0,0,0,0,0,0.5922842437,52.15368733,0.2752650647,24.23851093
8,93,6A,RetailStripmall,2009 RetailStripmall,3306.74,35593.41869,3306.74,35593.41869,0,1015.81,130.61,0,820.62,0,73.83,0,71.68,0,0,0,528.42,0,0,0,0,0,0,0,50.6,0,66.62,0,0,0,0,0,0.5269237981,46.39836244,0.3071937921,27.05000032
9,100,6A,RetailStripmall,2009 RetailStripmall,3306.74,35593.41869,3306.74,35593.41869,0,762.64,170.65,0,898.72,0,73.83,0,484.36,0,0,0,576.37,0,0,0,0,0,0,0,49.66,0,66.59,0,0,0,0,0,0.7016517779,61.78406369,0.230631982,20.30833743
10,47,6A,RetailStripmall,2009 RetailStripmall,2084.97,22442.40858,2084.97,22442.40858,0,784.59,99.27,0,551.86,0,73.83,0,44.15,0,0,0,454.21,0,0,0,0,0,0,0,50.22,0,66.63,0,0,0,0,0,0.6427814309,56.60022552,0.3763075728,33.13582574
11,42,6A,RetailStripmall,2009 RetailStripmall,4107.84,44216.37898,4107.84,44216.37898,0,1060.7,159.65,0,1116.44,0,73.83,0,89.05,0,0,0,604.81,0,0,0,0,0,0,0,50.49,0,66.61,0,0,0,0,0,0.5260380151,46.32036468,0.2582135624,22.73703807
12,109,6A,RetailStripmall,2009 RetailStripmall,3306.74,35593.41869,3306.74,35593.41869,0,988.47,131.89,0,898.72,0,73.83,0,71.68,0,0,0,532.44,0,0,0,0,0,0,0,50.48,0,66.62,0,0,0,0,0,0.5521056993,48.61575893,0.2989258303,26.32196357
13,17,6A,RetailStripmall,2009 RetailStripmall,3306.74,35593.41869,3306.74,35593.41869,0,997.99,132.21,0,898.72,0,73.83,0,71.68,0,0,0,539.04,0,0,0,0,0,0,0,50.55,0,66.62,0,0,0,0,0,0.5542165396,48.80162932,0.3018047987,26.57547161
14,97,6A,RetailStripmall,2009 RetailStripmall,3306.74,35593.41869,3306.74,35593.41869,0,867.9,151.62,0,1098.33,0,73.83,0,71.68,0,0,0,556.94,0,0,0,0,0,0,0,50.15,0,66.6,0,0,0,0,0,0.6257371308,55.09938685,0.2624639373,23.11130554
15,80,6A,RetailStripmall,2009 RetailStripmall,3306.74,35593.41869,3306.74,35593.41869,0,978.9,134.52,0,898.72,0,73.83,0,71.68,0,0,0,524.27,0,0,0,0,0,0,0,50.47,0,66.61,0,0,0,0,0,0.5504242849,48.46770171,0.2960317412,26.06712408
16,58,6A,RetailStripmall,2009 RetailStripmall,3306.74,35593.41869,3306.74,35593.41869,0,972.1,122.83,0,898.72,0,73.83,0,71.68,0,0,0,538.96,0,0,0,0,0,0,0,50.48,0,66.61,0,0,0,0,0,0.5513315229,48.5475887,0.2939753352,25.88604691
17,60,6A,RetailStripmall,2009 RetailStripmall,3306.74,35593.41869,3306.74,35593.41869,0,1128.2,110.55,0,898.72,0,73.83,0,71.68,0,0,0,245.28,0,0,0,0,0,0,0,50.91,0,66.63,0,0,0,0,0,0.4589444589,40.41243046,0.3411819496,30.04283317
18,40,6A,RetailStripmall,2009 RetailStripmall,3306.74,35593.41869,3306.74,35593.41869,0,940.73,131.73,0,898.72,0,73.83,0,71.68,0,0,0,508.54,0,0,0,0,0,0,0,50.57,0,66.62,0,0,0,0,0,0.544853844,47.97719561,0.2844886505,25.05069531
19,86,6A,RetailStripmall,2009 RetailStripmall,3306.74,35593.41869,3306.74,35593.41869,0,846.68,152.78,0,898.72,0,73.83,0,71.68,0,0,0,806.21,0,0,0,0,0,0,0,50.14,0,66.6,0,0,0,0,0,0.6411027175,56.45240613,0.2560467409,22.54623824
20,11,6A,RetailStripmall,2009 RetailStripmall,3306.74,35593.41869,3306.74,35593.41869,0,664.1,132.51,0,898.72,0,73.83,0,71.68,0,0,0,472.54,0,0,0,0,0,0,0,50.38,0,66.6,0,0,0,0,0,0.5341363397,47.033464,0.2008322396,17.68431617
21,68,6A,RetailStripmall,2009 RetailStripmall,3306.74,35593.41869,3306.74,35593.41869,0,972.1,137.42,0,898.72,0,73.83,0,71.68,0,0,0,538.96,0,0,0,0,0,0,0,51.42,0,66.61,0,0,0,0,0,0.5560279913,48.96113701,0.2939753352,25.88604691
22,8,6A,RetailStripmall,2009 RetailStripmall,3306.74,35593.41869,3306.74,35593.41869,0,972.1,135.83,0,898.72,0,73.83,0,71.68,0,0,0,538.96,0,0,0,0,0,0,0,50.48,0,66.61,0,0,0,0,0,0.5552628873,48.89376565,0.2939753352,25.88604691
23,67,6A,RetailStripmall,2009 RetailStripmall,3306.74,35593.41869,3306.74,35593.41869,0,972.1,118.29,0,898.72,0,73.83,0,71.68,0,0,0,538.96,0,0,0,0,0,0,0,41.1,0,66.61,0,0,0,0,0,0.547124963,48.17717937,0.2939753352,25.88604691
24,72,6A,RetailStripmall,2009 RetailStripmall,3306.74,35593.41869,3306.74,35593.41869,0,620.5,130.65,0,898.72,0,73.83,0,71.68,0,0,0,473.07,0,0,0,0,0,0,0,50.77,0,67.03,0,0,0,0,0,0.5339881575,47.02041579,0.1876470482,16.52329195
25,79,6A,RetailStripmall,2009 RetailStripmall,3306.74,35593.41869,3306.74,35593.41869,0,956.42,135.74,0,898.72,0,73.83,0,71.68,0,0,0,540.32,0,0,0,0,0,0,0,50.49,0,66.63,0,0,0,0,0,0.5556560238,48.92838334,0.2892335049,25.46850425
26,63,6A,RetailStripmall,2009 RetailStripmall,3306.74,35593.41869,3306.74,35593.41869,0,1212.54,105.47,0,898.72,0,73.83,0,71.68,0,0,0,143.06,0,0,0,0,0,0,0,51.08,0,66.63,0,0,0,0,0,0.4265439678,37.55939984,0.3666874323,32.28872268
